Date,AAPL_EMA,SBUX_EMA,MSFT_EMA,CSCO_EMA,QCOM_EMA,Facebook_EMA,AMZN_EMA,TSLA_EMA,AMD_EMA,ZNGA_EMA
2013-07-10,14.97,33.15,34.33,24.48,61.15,24.64,280.86,22.05,4.02,3.11
2013-07-11,15.0,33.29,34.46,24.61,61.16,24.75,282.65,22.34,4.06,3.15
2013-07-12,15.02,33.44,34.58,24.74,61.24,24.86,285.02,22.69,4.08,3.18
2013-07-15,15.04,33.57,34.73,24.85,61.24,25.0,287.07,22.95,4.11,3.22
2013-07-16,15.07,33.68,34.88,24.93,61.3,25.13,288.96,22.84,4.14,3.24
2013-07-17,15.1,33.72,34.96,25.01,61.43,25.27,290.84,22.96,4.16,3.26
2013-07-18,15.13,33.77,35.01,25.09,61.4,25.36,292.1,23.04,4.21,3.28
2013-07-19,15.13,33.83,34.67,25.16,61.41,25.41,293.35,23.13,4.19,3.29
2013-07-22,15.14,33.89,34.42,25.21,61.49,25.47,294.31,23.26,4.16,3.29
2013-07-23,15.12,33.88,34.17,25.24,61.57,25.53,294.95,23.38,4.11,3.29
2013-07-24,15.18,33.83,33.96,25.27,61.55,25.62,295.33,23.47,4.06,3.29
2013-07-25,15.23,33.85,33.72,25.29,61.73,26.45,296.1,23.6,4.03,3.31
2013-07-26,15.28,34.12,33.52,25.31,62.0,27.17,297.62,23.82,4.01,3.28
2013-07-29,15.35,34.32,33.33,25.31,62.21,27.96,298.43,24.12,3.99,3.26
2013-07-30,15.43,34.48,33.19,25.34,62.43,28.88,298.81,24.33,3.97,3.23
2013-07-31,15.5,34.59,33.06,25.36,62.63,29.63,299.04,24.57,3.95,3.21
2013-08-01,15.58,34.79,32.93,25.41,62.88,30.38,299.66,24.81,3.94,3.19
2013-08-02,15.67,35.01,32.83,25.48,63.25,31.11,300.09,25.08,3.93,3.17
2013-08-05,15.77,35.2,32.72,25.56,63.54,31.88,300.18,25.45,3.92,3.15
2013-08-06,15.85,35.31,32.61,25.62,63.74,32.52,300.23,25.73,3.9,3.13
2013-08-07,15.92,35.38,32.56,25.67,63.88,33.12,299.91,25.84,3.88,3.1
2013-08-08,15.97,35.48,32.59,25.73,64.12,33.64,299.51,26.3,3.86,3.08
2013-08-09,15.99,35.57,32.6,25.76,64.32,34.1,299.3,26.71,3.84,3.07
2013-08-12,16.06,35.66,32.63,25.82,64.52,34.49,299.05,26.97,3.82,3.06
2013-08-13,16.2,35.72,32.59,25.87,64.78,34.73,298.57,27.17,3.81,3.05
2013-08-14,16.35,35.74,32.57,25.92,64.99,34.91,297.88,27.24,3.81,3.04
2013-08-15,16.49,35.7,32.5,25.78,65.18,35.07,296.79,27.31,3.8,3.02
2013-08-16,16.63,35.67,32.43,25.64,65.34,35.26,295.65,27.41,3.79,3.01
2013-08-19,16.77,35.62,32.33,25.51,65.43,35.5,294.69,27.56,3.77,2.99
2013-08-20,16.88,35.59,32.26,25.4,65.55,35.78,293.97,27.78,3.76,2.97
2013-08-21,16.98,35.57,32.2,25.27,65.65,36.02,293.07,27.95,3.75,2.95
2013-08-22,17.07,35.61,32.22,25.15,65.79,36.26,292.75,28.28,3.74,2.94
2013-08-23,17.15,35.65,32.46,25.03,65.92,36.67,292.49,28.67,3.73,2.94
2013-08-26,17.23,35.68,32.62,24.92,66.02,37.11,291.89,29.07,3.72,2.94
2013-08-27,17.25,35.62,32.68,24.78,66.02,37.35,290.85,29.48,3.69,2.93
2013-08-28,17.28,35.61,32.71,24.65,66.07,37.65,289.97,29.84,3.66,2.93
2013-08-29,17.31,35.61,32.79,24.54,66.13,38.0,289.4,30.16,3.63,2.93
2013-08-30,17.32,35.58,32.85,24.42,66.14,38.31,288.6,30.51,3.6,2.92
2013-09-03,17.33,35.6,32.76,24.33,66.2,38.65,288.62,30.82,3.57,2.92
2013-09-04,17.38,35.64,32.61,24.28,66.3,38.95,289.1,31.13,3.55,2.92
2013-09-05,17.41,35.68,32.48,24.22,66.45,39.3,289.58,31.4,3.54,2.93
2013-09-06,17.45,35.69,32.35,24.16,66.6,39.74,290.18,31.59,3.54,2.94
2013-09-09,17.51,35.74,32.28,24.14,66.86,40.15,291.09,31.64,3.55,2.96
2013-09-10,17.52,35.87,32.29,24.14,67.17,40.48,291.97,31.8,3.58,2.97
2013-09-11,17.44,36.04,32.33,24.16,67.26,40.91,292.7,31.89,3.6,2.97
2013-09-12,17.39,36.21,32.36,24.17,67.41,41.28,293.29,31.99,3.61,2.97
2013-09-13,17.32,36.36,32.42,24.18,67.52,41.57,293.73,32.1,3.63,2.98
2013-09-16,17.2,36.48,32.46,24.2,67.57,41.66,293.95,32.22,3.65,2.99
2013-09-17,17.11,36.63,32.5,24.22,67.75,41.98,294.92,32.32,3.67,3.02
2013-09-18,17.06,36.82,32.58,24.27,67.93,42.29,296.55,32.41,3.69,3.04
2013-09-19,17.04,36.95,32.68,24.3,68.08,42.64,298.03,32.71,3.71,3.08
2013-09-20,17.01,37.06,32.69,24.32,68.17,43.1,299.77,33.09,3.72,3.12
2013-09-23,17.06,37.12,32.69,24.32,68.25,43.49,300.89,33.39,3.73,3.16
2013-09-24,17.1,37.23,32.67,24.3,68.27,43.96,302.15,33.68,3.74,3.2
2013-09-25,17.11,37.32,32.65,24.31,68.32,44.48,303.15,34.0,3.76,3.26
2013-09-26,17.13,37.44,32.66,24.26,68.37,45.04,304.58,34.36,3.77,3.29
2013-09-27,17.14,37.56,32.72,24.17,68.28,45.63,305.67,34.72,3.78,3.34
2013-09-30,17.13,37.65,32.77,24.1,68.19,46.07,306.33,35.1,3.78,3.37
2013-10-01,17.16,37.74,32.85,24.02,68.12,46.48,307.72,35.43,3.79,3.41
2013-10-02,17.19,37.82,32.95,23.95,68.08,46.84,308.94,35.5,3.8,3.45
2013-10-03,17.2,37.88,33.04,23.86,67.99,47.06,309.49,35.42,3.81,3.47
2013-10-04,17.2,37.96,33.12,23.78,67.99,47.44,310.4,35.49,3.82,3.5
2013-10-07,17.22,38.0,33.14,23.7,67.91,47.73,310.36,35.6,3.82,3.52
2013-10-08,17.22,37.98,33.13,23.6,67.76,47.67,309.68,35.54,3.81,3.52
2013-10-09,17.24,37.95,33.12,23.5,67.56,47.58,308.59,35.37,3.79,3.52
2013-10-10,17.26,38.01,33.18,23.45,67.49,47.72,308.26,35.3,3.79,3.52
2013-10-11,17.29,38.1,33.27,23.43,67.5,47.85,308.51,35.34,3.79,3.53
2013-10-14,17.33,38.19,33.38,23.42,67.52,48.01,308.72,35.4,3.81,3.53
2013-10-15,17.38,38.21,33.49,23.4,67.58,48.15,308.5,35.53,3.83,3.53
2013-10-16,17.43,38.29,33.6,23.36,67.7,48.43,308.69,35.64,3.85,3.54
2013-10-17,17.49,38.39,33.73,23.3,67.8,48.79,308.89,35.73,3.87,3.54
2013-10-18,17.56,38.51,33.85,23.27,67.86,49.31,310.8,35.82,3.84,3.55
2013-10-21,17.66,38.63,33.96,23.24,67.95,49.74,312.29,35.7,3.8,3.56
2013-10-22,17.75,38.8,34.02,23.18,68.04,50.02,314.22,35.57,3.74,3.57
2013-10-23,17.85,38.92,34.0,23.09,67.94,50.2,315.41,35.32,3.68,3.57
2013-10-24,17.96,38.98,33.97,23.02,67.84,50.41,317.01,35.25,3.64,3.57
2013-10-25,18.04,39.08,34.14,22.97,67.88,50.56,321.43,35.12,3.61,3.59
2013-10-28,18.12,39.11,34.28,22.93,67.94,50.53,324.93,34.88,3.58,3.61
2013-10-29,18.15,39.18,34.4,22.92,68.03,50.42,328.53,34.69,3.56,3.62
2013-10-30,18.21,39.3,34.51,22.9,68.13,50.29,331.63,34.42,3.54,3.62
2013-10-31,18.25,39.42,34.6,22.87,68.26,50.28,334.72,34.19,3.52,3.62
2013-11-01,18.28,39.49,34.69,22.84,68.42,50.23,337.03,34.02,3.5,3.62
2013-11-04,18.33,39.56,34.81,22.82,68.53,50.04,339.1,34.12,3.48,3.63
2013-11-05,18.37,39.7,34.98,22.84,68.58,50.05,340.98,34.24,3.47,3.65
2013-11-06,18.39,39.78,35.28,22.88,68.69,49.96,342.43,33.86,3.46,3.66
2013-11-07,18.38,39.76,35.49,22.9,68.54,49.73,342.54,33.3,3.44,3.64
2013-11-08,18.4,39.84,35.71,22.96,68.44,49.52,343.28,32.76,3.42,3.62
2013-11-11,18.41,39.9,35.89,23.01,68.36,49.2,344.34,32.4,3.41,3.6
2013-11-12,18.43,39.94,36.03,23.08,68.37,48.95,344.83,31.94,3.41,3.59
2013-11-13,18.45,40.02,36.23,23.17,68.53,48.93,345.91,31.54,3.42,3.61
2013-11-14,18.49,40.07,36.4,23.0,68.79,48.94,347.96,31.16,3.43,3.64
2013-11-15,18.51,40.12,36.54,22.86,69.11,48.95,349.98,30.77,3.44,3.68
2013-11-18,18.51,40.13,36.6,22.71,69.38,48.65,351.52,30.16,3.44,3.7
2013-11-19,18.51,40.11,36.61,22.59,69.61,48.43,352.8,29.69,3.44,3.73
2013-11-20,18.5,40.08,36.65,22.46,69.75,48.24,353.73,29.17,3.44,3.78
2013-11-21,18.51,40.15,36.72,22.37,69.94,48.09,355.18,28.72,3.43,3.84
2013-11-22,18.52,40.2,36.8,22.28,70.23,47.91,356.81,28.3,3.42,3.89
2013-11-25,18.54,40.21,36.88,22.18,70.45,47.62,358.7,27.91,3.42,3.95
2013-11-26,18.59,40.26,36.92,22.09,70.75,47.46,360.86,27.55,3.42,4.0
2013-11-27,18.68,40.31,36.98,22.01,71.02,47.37,363.32,27.34,3.43,4.04
2013-11-29,18.79,40.35,37.09,21.94,71.26,47.34,366.21,27.16,3.45,4.07
2013-12-02,18.88,40.37,37.22,21.86,71.47,47.31,368.69,26.94,3.47,4.09
2013-12-03,19.01,40.36,37.32,21.8,71.65,47.25,370.21,27.13,3.48,4.09
2013-12-04,19.12,40.3,37.47,21.75,71.8,47.38,371.71,27.19,3.49,4.09
2013-12-05,19.23,40.26,37.52,21.67,71.94,47.47,372.93,27.28,3.5,4.08
2013-12-06,19.3,40.23,37.6,21.63,72.11,47.51,374.27,27.3,3.52,4.07
2013-12-09,19.39,40.2,37.71,21.59,72.23,47.64,375.28,27.4,3.53,4.06
2013-12-10,19.47,40.06,37.75,21.55,72.34,47.89,376.47,27.5,3.55,4.07
2013-12-11,19.53,39.88,37.74,21.49,72.4,48.03,377.01,27.54,3.56,4.07
2013-12-12,19.58,39.72,37.69,21.4,72.43,48.39,377.41,27.73,3.57,4.08
2013-12-13,19.6,39.57,37.59,21.29,72.44,48.86,378.06,27.9,3.58,4.08
2013-12-16,19.63,39.44,37.52,21.23,72.47,49.33,379.1,28.06,3.58,4.08
2013-12-17,19.65,39.31,37.42,21.2,72.51,49.86,379.91,28.29,3.59,4.09
2013-12-18,19.65,39.27,37.34,21.18,72.57,50.4,381.44,28.41,3.6,4.09
2013-12-19,19.63,39.2,37.24,21.17,72.56,50.84,382.75,28.38,3.6,4.09
2013-12-20,19.63,39.16,37.2,21.17,72.59,51.25,384.6,28.41,3.61,4.08
2013-12-23,19.7,39.16,37.14,21.21,72.61,51.87,386.34,28.44,3.62,4.08
2013-12-24,19.75,39.17,37.13,21.26,72.65,52.45,387.56,28.62,3.63,4.08
2013-12-26,19.79,39.2,37.16,21.31,72.73,52.95,389.16,28.86,3.65,4.08
2013-12-27,19.81,39.21,37.17,21.38,72.83,53.19,390.01,28.99,3.66,4.07
2013-12-30,19.81,39.22,37.18,21.46,72.9,53.24,390.33,29.13,3.68,4.05
2013-12-31,19.83,39.22,37.2,21.55,73.03,53.37,391.14,29.22,3.7,4.03
2014-01-02,19.82,39.16,37.2,21.59,73.06,53.5,391.79,29.3,3.72,4.02
2014-01-03,19.77,39.09,37.17,21.63,73.04,53.6,392.23,29.36,3.75,4.02
2014-01-06,19.74,38.99,37.07,21.67,73.01,53.94,392.36,29.36,3.79,4.02
2014-01-07,19.7,38.95,37.01,21.73,73.03,54.32,392.9,29.41,3.83,4.03
2014-01-08,19.67,38.96,36.89,21.78,73.09,54.69,393.76,29.49,3.86,4.04
2014-01-09,19.62,38.94,36.76,21.81,73.17,54.93,394.45,29.49,3.88,4.05
2014-01-10,19.56,38.93,36.69,21.85,73.24,55.22,394.76,29.46,3.91,4.06
2014-01-13,19.52,38.8,36.53,21.88,73.24,55.29,394.4,29.31,3.93,4.06
2014-01-14,19.52,38.7,36.46,21.93,73.25,55.52,394.7,29.59,3.97,4.06
2014-01-15,19.56,38.64,36.49,22.01,73.37,55.72,394.81,29.9,4.02,4.06
2014-01-16,19.58,38.55,36.53,22.08,73.5,55.86,394.9,30.31,4.05,4.01
2014-01-17,19.55,38.45,36.52,22.14,73.62,55.9,395.35,30.66,4.06,3.97
2014-01-21,19.56,38.3,36.49,22.21,73.8,56.15,396.46,31.11,4.07,3.94
2014-01-22,19.57,38.16,36.44,22.27,73.99,56.28,397.23,31.55,4.03,3.91
2014-01-23,19.6,38.02,36.4,22.3,74.17,56.31,397.48,32.0,3.99,3.88
2014-01-24,19.59,37.97,36.44,22.29,74.16,56.13,396.54,32.28,3.94,3.84
2014-01-27,19.6,37.89,36.4,22.26,74.07,55.88,395.56,32.44,3.89,3.8
2014-01-28,19.46,37.8,36.39,22.21,73.87,55.81,395.45,32.75,3.86,3.76
2014-01-29,19.31,37.61,36.42,22.16,73.61,55.59,394.38,32.97,3.82,3.73
2014-01-30,19.17,37.45,36.46,22.14,73.58,56.11,395.2,33.31,3.79,3.71
2014-01-31,19.05,37.27,36.59,22.12,73.64,56.73,391.72,33.59,3.76,3.78
2014-02-03,18.94,37.0,36.58,22.07,73.61,57.18,387.38,33.76,3.72,3.85
2014-02-04,18.87,36.84,36.56,22.04,73.51,57.71,383.62,33.95,3.69,3.92
2014-02-05,18.82,36.69,36.49,22.03,73.4,58.14,380.08,34.04,3.65,3.97
2014-02-06,18.77,36.64,36.46,22.07,73.38,58.52,377.65,34.2,3.63,4.02
2014-02-07,18.75,36.68,36.47,22.13,73.48,59.07,376.07,34.5,3.61,4.07
2014-02-10,18.76,36.75,36.5,22.2,73.6,59.5,374.62,34.96,3.61,4.12
2014-02-11,18.8,36.8,36.56,22.25,73.79,60.01,373.4,35.38,3.62,4.17
2014-02-12,18.83,36.81,36.65,22.31,74.04,60.43,371.1,35.73,3.63,4.23
2014-02-13,18.89,36.86,36.74,22.31,74.27,61.09,369.78,36.13,3.64,4.28
2014-02-14,18.94,36.92,36.82,22.33,74.46,61.66,368.6,36.46,3.64,4.34
2014-02-18,18.99,36.93,36.88,22.34,74.57,62.2,367.18,36.87,3.65,4.42
2014-02-19,19.01,36.9,36.94,22.33,74.68,62.76,365.29,37.05,3.66,4.48
2014-02-20,19.01,36.89,37.02,22.33,74.8,63.41,363.81,37.52,3.66,4.54
2014-02-21,18.99,36.83,37.11,22.31,74.88,63.9,362.19,37.94,3.66,4.58
2014-02-24,18.98,36.78,37.17,22.29,74.93,64.56,361.2,38.47,3.66,4.62
2014-02-25,18.95,36.64,37.21,22.25,74.93,65.06,360.93,39.53,3.66,4.66
2014-02-26,18.9,36.57,37.23,22.22,74.94,65.46,360.82,40.58,3.66,4.72
2014-02-27,18.89,36.52,37.29,22.19,74.96,65.79,360.75,41.53,3.66,4.77
2014-02-28,18.88,36.42,37.39,22.15,74.99,66.04,360.88,42.24,3.66,4.8
2014-03-03,18.88,36.31,37.43,22.09,74.86,66.17,360.78,42.99,3.66,4.84
2014-03-04,18.89,36.26,37.52,22.06,74.98,66.42,361.08,43.75,3.66,4.92
2014-03-05,18.9,36.2,37.58,22.04,75.14,66.91,362.16,44.4,3.66,4.99
2014-03-06,18.91,36.21,37.63,22.02,75.32,67.28,363.11,44.99,3.67,5.04
2014-03-07,18.91,36.24,37.66,21.99,75.46,67.52,363.96,45.39,3.7,5.09
2014-03-10,18.91,36.29,37.68,21.96,75.61,67.95,364.59,45.62,3.71,5.13
2014-03-11,18.93,36.41,37.71,21.93,75.71,68.15,364.99,45.74,3.72,5.18
2014-03-12,18.95,36.54,37.76,21.92,75.83,68.41,365.53,45.98,3.74,5.24
2014-03-13,18.95,36.6,37.77,21.88,75.81,68.45,366.1,46.13,3.75,5.27
2014-03-14,18.93,36.65,37.76,21.83,75.71,68.38,366.83,46.14,3.76,5.29
2014-03-17,18.92,36.69,37.79,21.8,75.83,68.41,367.61,46.2,3.76,5.29
2014-03-18,18.93,36.75,37.96,21.78,75.98,68.48,368.67,46.37,3.77,5.3
2014-03-19,18.93,36.86,38.08,21.77,76.06,68.46,369.1,46.45,3.79,5.28
2014-03-20,18.93,37.01,38.29,21.78,76.25,68.32,369.09,46.5,3.81,5.26
2014-03-21,18.94,37.14,38.47,21.77,76.43,68.22,368.28,46.43,3.83,5.23
2014-03-24,18.97,37.21,38.66,21.75,76.55,67.83,366.72,46.2,3.85,5.18
2014-03-25,19.02,37.22,38.82,21.81,76.74,67.55,365.58,46.0,3.87,5.15
2014-03-26,19.04,37.18,38.91,21.86,76.89,66.87,363.47,45.68,3.89,5.1
2014-03-27,19.05,37.13,38.95,21.88,77.1,66.31,361.09,45.28,3.89,5.04
2014-03-28,19.06,37.1,39.08,21.92,77.31,65.71,358.92,45.01,3.89,4.98
2014-03-31,19.07,37.06,39.26,21.97,77.46,65.19,356.77,44.69,3.9,4.92
2014-04-01,19.1,37.05,39.47,22.08,77.71,64.95,355.46,44.57,3.92,4.87
2014-04-02,19.13,37.03,39.65,22.17,77.94,64.74,354.17,44.71,3.93,4.82
2014-04-03,19.14,36.98,39.78,22.26,78.19,64.24,352.21,44.75,3.94,4.76
2014-04-04,19.13,36.87,39.79,22.3,78.22,63.53,349.43,44.53,3.95,4.71
2014-04-07,19.09,36.71,39.79,22.35,78.21,62.9,346.41,44.24,3.94,4.66
2014-04-08,19.05,36.62,39.79,22.41,78.27,62.45,344.57,44.13,3.94,4.63
2014-04-09,19.04,36.58,39.85,22.48,78.43,62.45,343.35,44.06,3.94,4.61
2014-04-10,19.01,36.44,39.8,22.5,78.4,62.14,340.85,43.75,3.93,4.56
2014-04-11,18.97,36.24,39.74,22.5,78.36,61.8,338.08,43.46,3.9,4.51
2014-04-14,18.94,36.09,39.69,22.53,78.43,61.52,335.97,43.09,3.88,4.46
2014-04-15,18.9,35.93,39.7,22.56,78.53,61.29,334.08,42.68,3.87,4.42
2014-04-16,18.87,35.88,39.77,22.6,78.69,61.14,333.09,42.41,3.86,4.39
2014-04-17,18.86,35.8,39.79,22.66,78.94,60.93,332.31,42.14,3.84,4.38
2014-04-21,18.87,35.75,39.8,22.73,79.13,60.96,332.17,42.02,3.87,4.39
2014-04-22,18.88,35.73,39.82,22.81,79.27,61.16,331.9,42.18,3.91,4.41
2014-04-23,18.87,35.68,39.81,22.88,79.41,61.18,331.2,42.12,3.94,4.41
2014-04-24,19.0,35.67,39.81,22.92,79.26,61.15,331.77,42.07,3.97,4.4
2014-04-25,19.14,35.68,39.82,22.93,79.1,60.82,329.11,41.87,3.98,4.37
2014-04-28,19.34,35.66,39.92,22.94,79.0,60.37,326.01,41.66,3.98,4.33
2014-04-29,19.51,35.63,39.98,22.96,78.95,60.16,323.57,41.63,3.98,4.29
2014-04-30,19.66,35.6,40.02,22.97,78.93,60.12,321.72,41.63,3.99,4.27
2014-05-01,19.8,35.6,40.02,22.97,78.94,60.22,320.4,41.62,4.01,4.23
2014-05-02,19.93,35.57,39.99,22.97,78.94,60.24,319.22,41.67,4.02,4.19
2014-05-05,20.08,35.56,39.94,22.97,79.0,60.33,318.35,41.83,4.03,4.16
2014-05-06,20.19,35.49,39.86,22.95,79.03,60.16,316.35,41.79,4.03,4.12
2014-05-07,20.28,35.43,39.82,22.94,79.06,59.9,314.1,41.65,4.02,4.07
2014-05-08,20.35,35.37,39.8,22.95,79.1,59.6,311.64,41.09,4.01,4.02
2014-05-09,20.4,35.35,39.78,22.96,79.14,59.38,309.79,40.65,4.0,3.97
2014-05-12,20.47,35.37,39.8,22.98,79.22,59.42,309.13,40.3,4.0,3.93
2014-05-13,20.54,35.39,39.86,22.97,79.33,59.46,308.7,40.08,4.0,3.9
2014-05-14,20.6,35.36,39.9,22.95,79.43,59.44,307.64,39.89,4.0,3.86
2014-05-15,20.64,35.32,39.87,23.07,79.46,59.3,306.45,39.68,4.0,3.81
2014-05-16,20.71,35.33,39.87,23.19,79.46,59.18,305.62,39.55,4.0,3.77
2014-05-19,20.79,35.35,39.86,23.3,79.49,59.18,304.78,39.52,4.01,3.74
2014-05-20,20.87,35.33,39.84,23.38,79.53,59.12,304.44,39.48,4.01,3.7
2014-05-21,20.94,35.32,39.89,23.48,79.54,59.25,304.49,39.52,4.02,3.67
2014-05-22,21.01,35.36,39.91,23.57,79.54,59.37,304.53,39.66,4.02,3.63
2014-05-23,21.1,35.42,39.93,23.66,79.57,59.56,305.26,39.83,4.02,3.6
2014-05-27,21.22,35.55,39.95,23.76,79.65,59.93,305.79,40.07,4.02,3.58
2014-05-28,21.32,35.65,39.96,23.86,79.7,60.27,306.21,40.26,4.02,3.57
2014-05-29,21.45,35.74,40.0,23.94,79.75,60.61,306.93,40.43,4.02,3.55
2014-05-30,21.56,35.82,40.09,24.0,79.82,60.87,307.47,40.54,4.02,3.54
2014-06-02,21.64,35.93,40.16,24.07,79.88,61.08,307.6,40.58,4.02,3.53
2014-06-03,21.75,36.04,40.17,24.13,79.93,61.25,307.56,40.62,4.01,3.51
2014-06-04,21.87,36.16,40.18,24.17,79.93,61.45,307.49,40.64,4.01,3.49
2014-06-05,21.99,36.27,40.28,24.22,79.9,61.62,309.02,40.71,4.02,3.44
2014-06-06,22.09,36.4,40.39,24.28,79.95,61.7,310.99,40.8,4.02,3.4
2014-06-09,22.22,36.51,40.47,24.33,79.95,61.81,312.56,40.82,4.02,3.36
2014-06-10,22.35,36.59,40.53,24.39,79.88,62.19,314.45,40.79,4.04,3.34
2014-06-11,22.46,36.67,40.56,24.45,79.82,62.53,316.43,40.8,4.06,3.32
2014-06-12,22.52,36.7,40.56,24.47,79.77,62.7,317.33,40.79,4.08,3.3
2014-06-13,22.55,36.76,40.62,24.49,79.71,62.87,318.18,40.84,4.1,3.28
2014-06-16,22.6,36.83,40.7,24.49,79.61,63.0,319.08,41.23,4.13,3.26
2014-06-17,22.64,36.91,40.79,24.49,79.57,63.13,319.7,41.72,4.16,3.25
2014-06-18,22.68,36.99,40.87,24.5,79.53,63.37,321.1,42.07,4.18,3.24
2014-06-19,22.71,37.14,40.93,24.52,79.55,63.46,321.66,42.4,4.2,3.22
2014-06-20,22.71,37.25,41.0,24.55,79.58,63.56,321.9,42.74,4.19,3.2
2014-06-23,22.71,37.36,41.09,24.56,79.57,63.73,322.41,43.19,4.17,3.19
2014-06-24,22.7,37.49,41.15,24.56,79.49,63.92,322.58,43.51,4.15,3.18
2014-06-25,22.69,37.64,41.23,24.58,79.35,64.26,323.04,43.88,4.13,3.17
2014-06-26,22.69,37.77,41.28,24.59,79.29,64.53,323.29,44.19,4.12,3.17
2014-06-27,22.72,37.88,41.37,24.6,79.26,64.82,323.41,44.53,4.12,3.18
2014-06-30,22.77,37.96,41.4,24.62,79.25,65.06,323.54,44.86,4.13,3.18
2014-07-01,22.83,38.06,41.44,24.66,79.3,65.35,324.38,45.15,4.14,3.18
2014-07-02,22.88,38.16,41.48,24.7,79.38,65.45,325.19,45.22,4.16,3.18
2014-07-03,22.94,38.29,41.51,24.75,79.53,65.53,326.36,45.28,4.17,3.18
2014-07-07,23.04,38.39,41.56,24.8,79.65,65.51,327.04,45.21,4.18,3.18
2014-07-08,23.12,38.47,41.58,24.83,79.75,65.25,326.73,45.08,4.18,3.17
2014-07-09,23.19,38.59,41.59,24.89,79.85,65.22,327.04,45.04,4.18,3.15
2014-07-10,23.24,38.67,41.6,24.94,79.91,65.19,327.12,44.93,4.19,3.15
2014-07-11,23.29,38.73,41.65,25.0,79.88,65.3,328.94,44.81,4.21,3.16
2014-07-14,23.37,38.78,41.7,25.04,79.85,65.55,331.45,44.86,4.25,3.16
2014-07-15,23.41,38.84,41.77,25.1,79.81,65.7,333.64,44.77,4.28,3.15
2014-07-16,23.44,38.89,41.99,25.18,79.79,65.89,335.76,44.64,4.32,3.14
2014-07-17,23.42,38.86,42.23,25.22,79.63,65.94,337.35,44.49,4.34,3.13
2014-07-18,23.44,38.87,42.46,25.29,79.61,66.18,339.38,44.44,4.29,3.12
2014-07-21,23.44,38.86,42.69,25.34,79.62,66.49,341.32,44.41,4.24,3.12
2014-07-22,23.46,38.91,42.89,25.4,79.8,66.75,343.18,44.36,4.2,3.11
2014-07-23,23.54,38.97,43.08,25.43,79.97,67.18,344.6,44.37,4.16,3.11
2014-07-24,23.61,39.09,43.21,25.47,79.61,67.92,345.93,44.4,4.12,3.1
2014-07-25,23.69,39.12,43.33,25.52,79.28,68.61,343.84,44.43,4.09,3.09
2014-07-28,23.79,39.13,43.39,25.56,78.95,69.21,341.61,44.48,4.06,3.08
2014-07-29,23.87,39.15,43.44,25.57,78.6,69.64,339.55,44.53,4.03,3.07
2014-07-30,23.93,39.18,43.45,25.58,78.36,70.12,337.93,44.65,4.01,3.06
2014-07-31,23.93,39.15,43.42,25.55,77.92,70.36,335.55,44.65,4.0,3.05
2014-08-01,23.94,39.09,43.37,25.5,77.41,70.55,332.84,44.84,4.0,3.03
2014-08-04,23.94,39.06,43.37,25.47,77.01,70.83,331.01,45.11,4.0,3.01
2014-08-05,23.92,39.0,43.34,25.42,76.6,71.01,329.23,45.36,4.01,2.99
2014-08-06,23.9,38.96,43.28,25.37,76.25,71.15,327.77,45.78,4.02,2.97
2014-08-07,23.87,38.9,43.28,25.32,75.89,71.34,326.22,46.23,4.03,2.97
2014-08-08,23.85,38.89,43.27,25.29,75.7,71.5,325.32,46.55,4.04,2.96
2014-08-11,23.86,38.89,43.26,25.28,75.61,71.68,324.65,47.06,4.05,2.95
2014-08-12,23.87,38.89,43.28,25.27,75.47,71.79,324.14,47.53,4.05,2.94
2014-08-13,23.91,38.86,43.36,25.26,75.38,71.98,324.34,47.96,4.06,2.93
2014-08-14,23.95,38.81,43.45,25.19,75.32,72.2,325.18,48.37,4.06,2.92
2014-08-15,24.0,38.78,43.58,25.12,75.23,72.34,325.98,48.75,4.07,2.92
2014-08-18,24.08,38.78,43.73,25.07,75.21,72.55,326.79,49.06,4.08,2.94
2014-08-19,24.18,38.81,43.88,25.03,75.2,72.81,327.58,49.28,4.1,2.96
2014-08-20,24.27,38.83,43.98,25.0,75.32,73.0,328.36,49.46,4.12,2.98
2014-08-21,24.35,38.82,44.1,24.99,75.46,73.15,328.79,49.59,4.13,2.99
2014-08-22,24.44,38.8,44.2,24.96,75.59,73.29,329.06,49.76,4.14,3.0
2014-08-25,24.53,38.82,44.29,24.94,75.69,73.45,329.53,50.02,4.14,3.0
2014-08-26,24.6,38.83,44.36,24.93,75.82,73.69,330.7,50.24,4.14,3.0
2014-08-27,24.69,38.84,44.41,24.92,75.93,73.78,331.89,50.47,4.14,2.99
2014-08-28,24.77,38.85,44.45,24.91,75.97,73.79,332.66,50.69,4.14,2.98
2014-08-29,24.85,38.86,44.54,24.92,75.98,73.89,333.27,51.0,4.14,2.97
2014-09-02,24.94,38.85,44.59,24.92,75.89,74.16,334.14,51.55,4.14,2.97
2014-09-03,24.92,38.81,44.63,24.93,75.79,74.32,334.6,52.0,4.14,2.97
2014-09-04,24.88,38.79,44.69,24.93,75.73,74.48,335.68,52.5,4.14,2.98
2014-09-05,24.87,38.81,44.81,24.94,75.74,74.74,336.7,52.78,4.14,2.99
2014-09-08,24.84,38.81,44.97,24.94,75.76,75.04,337.24,53.13,4.14,2.99
2014-09-09,24.81,38.79,45.14,24.93,75.77,75.2,336.53,53.37,4.13,2.99
